[2018-03-31 13:35:21] Downloading update (257,722 of 275,424 KB)...
[2018-03-31 13:35:21] Downloading update (257,879 of 275,424 KB)...
[2018-03-31 13:35:22] Downloading update (258,020 of 275,424 KB)...
[2018-03-31 13:35:22] Downloading update (258,168 of 275,424 KB)...
[2018-03-31 13:35:22] Downloading update (258,294 of 275,424 KB)...
[2018-03-31 13:35:22] Downloading update (258,426 of 275,424 KB)...
[2018-03-31 13:35:23] Downloading update (258,576 of 275,424 KB)...
[2018-03-31 13:35:23] Downloading update (258,717 of 275,424 KB)...
[2018-03-31 13:35:23] Downloading update (258,872 of 275,424 KB)...
[2018-03-31 13:35:23] Downloading update (259,025 of 275,424 KB)...
[2018-03-31 13:35:24] Downloading update (259,177 of 275,424 KB)...
[2018-03-31 13:35:24] Downloading update (259,319 of 275,424 KB)...
[2018-03-31 13:35:24] Downloading update (259,468 of 275,424 KB)...
[2018-03-31 13:35:24] Downloading update (259,620 of 275,424 KB)...
[2018-03-31 13:35:25] Downloading update (259,766 of 275,424 KB)...
[2018-03-31 13:35:25] Downloading update (259,920 of 275,424 KB)...
[2018-03-31 13:35:25] Downloading update (260,056 of 275,424 KB)...
[2018-03-31 13:35:25] Downloading update (260,221 of 275,424 KB)...
[2018-03-31 13:35:26] Downloading update (260,374 of 275,424 KB)...
[2018-03-31 13:35:26] Downloading update (260,514 of 275,424 KB)...
[2018-03-31 13:35:26] Downloading update (260,663 of 275,424 KB)...
[2018-03-31 13:35:26] Downloading update (260,784 of 275,424 KB)...
[2018-03-31 13:35:27] Downloading update (260,909 of 275,424 KB)...
[2018-03-31 13:35:27] Downloading update (260,955 of 275,424 KB)...
[2018-03-31 13:35:27] Downloading update (261,056 of 275,424 KB)...
[2018-03-31 13:35:27] Downloading update (261,175 of 275,424 KB)...
[2018-03-31 13:35:28] Downloading update (261,241 of 275,424 KB)...
[2018-03-31 13:35:28] Downloading update (261,405 of 275,424 KB)...
[2018-03-31 13:35:28] Downloading update (261,570 of 275,424 KB)...
[2018-03-31 13:35:28] Downloading update (261,678 of 275,424 KB)...
[2018-03-31 13:35:29] Downloading update (261,804 of 275,424 KB)...
[2018-03-31 13:35:29] Downloading update (261,866 of 275,424 KB)...
[2018-03-31 13:35:29] Downloading update (262,003 of 275,424 KB)...
[2018-03-31 13:35:29] Downloading update (262,162 of 275,424 KB)...
[2018-03-31 13:35:30] Downloading update (262,306 of 275,424 KB)...
[2018-03-31 13:35:30] Downloading update (262,465 of 275,424 KB)...
[2018-03-31 13:35:30] Downloading update (262,596 of 275,424 KB)...
[2018-03-31 13:35:30] Downloading update (262,740 of 275,424 KB)...
[2018-03-31 13:35:31] Downloading update (262,899 of 275,424 KB)...
[2018-03-31 13:35:31] Downloading update (263,043 of 275,424 KB)...
[2018-03-31 13:35:31] Downloading update (263,192 of 275,424 KB)...
[2018-03-31 13:35:31] Downloading update (263,347 of 275,424 KB)...
[2018-03-31 13:35:32] Downloading update (263,484 of 275,424 KB)...
[2018-03-31 13:35:32] Downloading update (263,530 of 275,424 KB)...
[2018-03-31 13:35:32] Downloading update (263,647 of 275,424 KB)...
[2018-03-31 13:35:32] Downloading update (263,753 of 275,424 KB)...
[2018-03-31 13:35:33] Downloading update (263,899 of 275,424 KB)...
[2018-03-31 13:35:33] Downloading update (264,062 of 275,424 KB)...
[2018-03-31 13:35:33] Downloading update (264,230 of 275,424 KB)...
[2018-03-31 13:35:33] Downloading update (264,364 of 275,424 KB)...
[2018-03-31 13:35:34] Downloading update (264,493 of 275,424 KB)...
[2018-03-31 13:35:34] Downloading update (264,655 of 275,424 KB)...
[2018-03-31 13:35:34] Downloading update (264,783 of 275,424 KB)...
[2018-03-31 13:35:34] Downloading update (264,924 of 275,424 KB)...
[2018-03-31 13:35:35] Downloading update (265,078 of 275,424 KB)...
[2018-03-31 13:35:35] Downloading update (265,227 of 275,424 KB)...
[2018-03-31 13:35:35] Downloading update (265,368 of 275,424 KB)...
[2018-03-31 13:35:35] Downloading update (265,503 of 275,424 KB)...
[2018-03-31 13:35:36] Downloading update (265,654 of 275,424 KB)...
[2018-03-31 13:35:36] Downloading update (265,699 of 275,424 KB)...
[2018-03-31 13:35:36] Downloading update (265,816 of 275,424 KB)...
[2018-03-31 13:35:36] Downloading update (265,940 of 275,424 KB)...
[2018-03-31 13:35:37] Downloading update (266,098 of 275,424 KB)...
[2018-03-31 13:35:37] Downloading update (266,255 of 275,424 KB)...
[2018-03-31 13:38:29] Error: Download of package (runtime_part1_ubuntu12) failed after 0 bytes (200).
[2018-03-31 13:38:29] Downloading update (227,178 of 275,424 KB)...
[2018-03-31 13:38:29] Package file runtime_part1_ubuntu12.zip.3f9b858665026f22506d4ed592a2b250a5ad2d06 missing or incorrect size
[2018-03-31 13:38:29] Downloading update (227,187 of 275,424 KB)...
[2018-03-31 13:38:29] Downloading update (227,252 of 275,424 KB)...
[2018-03-31 13:38:30] Downloading update (227,364 of 275,424 KB)...
[2018-03-31 13:38:30] Downloading update (227,522 of 275,424 KB)...
[2018-03-31 13:38:30] Downloading update (227,627 of 275,424 KB)...
[2018-03-31 13:38:30] Downloading update (227,763 of 275,424 KB)...
[2018-03-31 13:38:31] Downloading update (227,912 of 275,424 KB)...
[2018-03-31 13:38:31] Downloading update (228,042 of 275,424 KB)...
[2018-03-31 13:38:31] Downloading update (228,190 of 275,424 KB)...
[2018-03-31 13:38:31] Downloading update (228,329 of 275,424 KB)...
[2018-03-31 13:38:32] Downloading update (228,454 of 275,424 KB)...
[2018-03-31 13:38:32] Downloading update (228,589 of 275,424 KB)...
[2018-03-31 13:38:32] Downloading update (228,723 of 275,424 KB)...
[2018-03-31 13:38:32] Downloading update (228,877 of 275,424 KB)...
[2018-03-31 13:38:33] Downloading update (229,002 of 275,424 KB)...
[2018-03-31 13:38:33] Downloading update (229,156 of 275,424 KB)...
[2018-03-31 13:38:33] Downloading update (229,307 of 275,424 KB)...
[2018-03-31 13:38:33] Downloading update (229,460 of 275,424 KB)...
[2018-03-31 13:38:34] Downloading update (229,604 of 275,424 KB)...
[2018-03-31 13:38:34] Downloading update (229,734 of 275,424 KB)...
[2018-03-31 13:38:34] Downloading update (229,872 of 275,424 KB)...
[2018-03-31 13:38:34] Downloading update (230,007 of 275,424 KB)...
[2018-03-31 13:38:35] Downloading update (230,140 of 275,424 KB)...
[2018-03-31 13:38:35] Downloading update (230,277 of 275,424 KB)...
[2018-03-31 13:38:35] Downloading update (230,424 of 275,424 KB)...
[2018-03-31 13:38:35] Downloading update (230,563 of 275,424 KB)...
[2018-03-31 13:38:36] Downloading update (230,693 of 275,424 KB)...
[2018-03-31 13:38:36] Downloading update (230,829 of 275,424 KB)...
[2018-03-31 13:38:36] Downloading update (230,981 of 275,424 KB)...
[2018-03-31 13:38:36] Downloading update (231,122 of 275,424 KB)...
[2018-03-31 13:38:37] Downloading update (231,282 of 275,424 KB)...
[2018-03-31 13:38:37] Downloading update (231,409 of 275,424 KB)...
[2018-03-31 13:38:37] Downloading update (231,542 of 275,424 KB)...
[2018-03-31 13:38:37] Downloading update (231,679 of 275,424 KB)...
[2018-03-31 13:38:38] Downloading update (231,831 of 275,424 KB)...
[2018-03-31 13:38:38] Downloading update (231,982 of 275,424 KB)...
[2018-03-31 13:38:38] Downloading update (232,125 of 275,424 KB)...
[2018-03-31 13:38:38] Downloading update (232,250 of 275,424 KB)...
[2018-03-31 13:38:39] Downloading update (232,397 of 275,424 KB)...
[2018-03-31 13:38:39] Downloading update (232,541 of 275,424 KB)...
[2018-03-31 13:38:39] Downloading update (232,674 of 275,424 KB)...
[2018-03-31 13:38:40] Downloading update (232,807 of 275,424 KB)...
[2018-03-31 13:38:40] Downloading update (232,942 of 275,424 KB)...
[2018-03-31 13:38:40] Downloading update (233,068 of 275,424 KB)...
[2018-03-31 13:38:40] Downloading update (233,216 of 275,424 KB)...
[2018-03-31 13:38:41] Downloading update (233,373 of 275,424 KB)...
[2018-03-31 13:38:41] Downloading update (233,508 of 275,424 KB)...
[2018-03-31 13:38:41] Downloading update (233,646 of 275,424 KB)...
[2018-03-31 13:38:41] Downloading update (233,796 of 275,424 KB)...
[2018-03-31 13:38:42] Downloading update (233,928 of 275,424 KB)...
[2018-03-31 13:38:42] Downloading update (234,078 of 275,424 KB)...
[2018-03-31 13:38:42] Downloading update (234,215 of 275,424 KB)...
[2018-03-31 13:38:42] Downloading update (234,347 of 275,424 KB)...
[2018-03-31 13:38:43] Downloading update (234,498 of 275,424 KB)...
[2018-03-31 13:38:43] Downloading update (234,646 of 275,424 KB)...
[2018-03-31 13:38:43] Downloading update (234,800 of 275,424 KB)...
[2018-03-31 13:38:43] Downloading update (234,934 of 275,424 KB)...
[2018-03-31 13:38:44] Downloading update (235,078 of 275,424 KB)...
[2018-03-31 13:38:44] Downloading update (235,204 of 275,424 KB)...
[2018-03-31 13:38:44] Downloading update (235,341 of 275,424 KB)...
[2018-03-31 13:38:44] Downloading update (235,486 of 275,424 KB)...
[2018-03-31 13:38:45] Downloading update (235,628 of 275,424 KB)...
[2018-03-31 13:38:45] Downloading update (235,777 of 275,424 KB)...
[2018-03-31 13:38:45] Downloading update (235,922 of 275,424 KB)...
[2018-03-31 13:38:45] Downloading update (236,070 of 275,424 KB)...
[2018-03-31 13:38:46] Downloading update (236,215 of 275,424 KB)...
[2018-03-31 13:38:46] Downloading update (236,371 of 275,424 KB)...
[2018-03-31 13:38:46] Downloading update (236,499 of 275,424 KB)...
[2018-03-31 13:38:46] Downloading update (236,623 of 275,424 KB)...
[2018-03-31 13:38:47] Downloading update (236,770 of 275,424 KB)...
[2018-03-31 13:38:47] Downloading update (236,911 of 275,424 KB)...
[2018-03-31 13:38:47] Downloading update (237,057 of 275,424 KB)...
[2018-03-31 13:38:47] Downloading update (237,195 of 275,424 KB)...
[2018-03-31 13:42:21] Error: Download of package (runtime_part1_ubuntu12) failed after 0 bytes (200).
[2018-03-31 13:42:21] Downloading update (227,178 of 275,424 KB)...
[2018-03-31 13:42:21] Repeatedly failed to download packages, giving up
[2018-03-31 13:42:21] Error: Steam needs to be online to update.  Please confirm your network connection and try again.
[2018-03-31 13:42:45] Shutdown
